1000
0.043915 0.023863 0.005076 0.487254 0.292886 0.708262 0.820146
0.507410 0.467471 0.078258 0.190984 0.483648 0.923381 0.043395
0.084411 0.244858 0.711355 0.611241 0.092858 0.961565 0.867469
0.166094 0.475947 0.757282 0.777505 0.006980 0.578613 0.736462
0.743727 0.922572 0.096404 0.787642 0.946435 0.101480 0.274897
0.239321 0.809743 0.095043 0.746730 0.277214 0.173301 0.937714
0.760862 0.096681 0.981109 0.845273 0.341540 0.692463 0.456514
0.434398 0.654029 0.323983 0.600492 0.129976 0.081265 0.377997
0.136956 0.659878 0.114459 0.880683 0.582450 0.210863 0.668326
0.528885 0.312343 0.943222 0.768206 0.122086 0.038265 0.514936
0.399300 0.211565 0.452650 0.160162 0.308247 0.433758 0.005435
0.649787 0.126222 0.461949 0.084185 0.780251 0.785932 0.684677
0.910227 0.867197 0.062674 0.047183 0.527075 0.177133 0.927866
0.109525 0.387996 0.596191 0.638409 0.700340 0.539413 0.406615
0.822426 0.577678 0.921551 0.221726 0.789244 0.374201 0.381888
0.097491 0.807959 0.387323 0.747277 0.934181 0.849272 0.831462
0.714432 0.635204 0.516139 0.624658 0.502401 0.578813 0.671841
0.029476 0.755945 0.599707 0.139001 0.143942 0.195898 0.777410
0.844281 0.735311 0.184025 0.666707 0.312990 0.105576 0.888433
0.102233 0.479777 0.270321 0.199724 0.287736 0.657643 0.947001
0.221918 0.506915 0.778463 0.936349 0.142119 0.294601 0.561007
0.644520 0.873414 0.232848 0.673996 0.629359 0.832555 0.812997
0.773301 0.028453 0.590407 0.617582 0.763764 0.774432 0.284289
0.076753 0.880009 0.172722 0.178987 0.359786 0.443043 0.378710
0.647522 0.100686 0.325711 0.869440 0.607600 0.104174 0.805789
0.749719 0.398775 0.366796 0.394239 0.272189 0.599644 0.068235
0.901549 0.432199 0.881232 0.674850 0.460652 0.471639 0.292432
0.224415 0.246071 0.576721 0.301169 0.126080 0.749443 0.480156
0.485866 0.192486 0.858866 0.133388 0.293171 0.184577 0.002828
0.900772 0.288752 0.808617 0.650491 0.687527 0.175413 0.044729
0.959716 0.775058 0.112964 0.861265 0.207257 0.994196 0.536115
0.667908 0.465835 0.828546 0.892324 0.711906 0.405267 0.193493
0.837986 0.154711 0.673648 0.323852 0.347196 0.532514 0.457240
0.640368 0.717092 0.460067 0.541140 0.005843 0.268684 0.191630
0.693370 0.444097 0.236360 0.653087 0.219155 0.349324 0.514352
0.426412 0.343520 0.050466 0.094320 0.809355 0.879013 0.986644
0.521261 0.284280 0.180136 0.359247 0.438990 0.853785 0.683098
0.786187 0.386299 0.140338 0.426555 0.103390 0.600405 0.967694
0.109233 0.869090 0.159324 0.802604 0.313187 0.395684 0.455690
0.532342 0.745008 0.970042 0.958753 0.088528 0.020508 0.053073
0.897883 0.899521 0.039717 0.419144 0.183801 0.219853 0.778391
0.622791 0.073638 0.461489 0.408978 0.459937 0.601827 0.835533
0.563327 0.202232 0.803227 0.672560 0.071322 0.962551 0.475164
0.384509 0.358235 0.930854 0.916851 0.103244 0.900896 0.875604
0.191772 0.921405 0.928678 0.089655 0.820926 0.968395 0.508799
0.004727 0.188248 0.287189 0.627518 0.261886 0.748678 0.036496
0.721822 0.350505 0.872028 0.285149 0.552738 0.675255 0.957709
0.624060 0.637806 0.432873 0.008569 0.996042 0.363727 0.925420
0.099285 0.264624 0.801024 0.291057 0.186029 0.729702 0.380712
0.006954 0.698096 0.889511 0.011681 0.886344 0.176700 0.639199
0.148230 0.925379 0.675694 0.870053 0.275884 0.547723 0.155202
0.828622 0.222978 0.112911 0.452681 0.860784 0.545784 0.461250
0.856826 0.909512 0.386669 0.956111 0.174136 0.187693 0.247168
0.360164 0.917395 0.627880 0.367118 0.615491 0.517391 0.378799
0.501835 0.694091 0.017998 0.650066 0.619470 0.693692 0.520118
0.895354 0.241415 0.675320 0.723975 0.464393 0.788231 0.176656
0.325177 0.334016 0.637906 0.182003 0.243528 0.024575 0.138114
0.417663 0.212269 0.385282 0.777828 0.129663 0.013161 0.144946
0.745154 0.530552 0.523745 0.246990 0.224643 0.541743 0.897055
0.844113 0.235435 0.417174 0.739467 0.476850 0.092494 0.463442
0.941243 0.880725 0.640098 0.266420 0.214741 0.278005 0.448423
0.458269 0.302580 0.586537 0.875932 0.514849 0.971818 0.653760
0.644512 0.984980 0.798706 0.389667 0.515532 0.322451 0.636656
0.740175 0.864194 0.533712 0.584288 0.099629 0.950885 0.323755
0.576479 0.043379 0.787197 0.517722 0.924104 0.427295 0.784142
0.138845 0.705300 0.232565 0.597114 0.007880 0.819102 0.473045
0.522729 0.790920 0.126805 0.167241 0.775899 0.925511 0.556908
0.291431 0.247962 0.193564 0.031606 0.112157 0.727276 0.615894
0.211786 0.678161 0.939649 0.788265 0.721540 0.726846 0.305987
0.645644 0.154141 0.090130 0.784489 0.859441 0.322695 0.381603
0.867321 0.141796 0.854648 0.390050 0.932716 0.981453 0.557291
0.708616 0.906964 0.114199 0.000047 0.154927 0.307763 0.031653
0.267083 0.035039 0.647548 0.478869 0.713200 0.587197 0.267134
0.434740 0.314043 0.573122 0.080384 0.468185 0.663252 0.864873
0.327626 0.985946 0.246476 0.194948 0.127743 0.101124 0.584998
0.060459 0.082577 0.142289 0.769074 0.989541 0.256489 0.769121
0.144468 0.564252 0.800775 0.411551 0.599291 0.448322 0.890420
0.312491 0.035519 0.157555 0.747231 0.349562 0.730677 0.827615
0.817747 0.393928 0.692488 0.145373 0.379874 0.938963 0.340321
0.507617 0.040087 0.925318 0.568076 0.122664 0.067608 0.337150
0.112205 0.324096 0.106272 0.256673 0.888348 0.907046 0.668224
0.487639 0.355369 0.558645 0.800129 0.390888 0.716199 0.547360
0.740450 0.446876 0.374975 0.558198 0.840804 0.067462 0.703571
0.220679 0.006426 0.043891 0.728296 0.046513 0.969210 0.296372
0.169177 0.036818 0.633522 0.281382 0.360914 0.739794 0.538055
0.249262 0.646840 0.206280 0.736901 0.002209 0.764925 0.537030
0.393097 0.481124 0.084390 0.133548 0.928000 0.459365 0.691745
0.768804 0.526827 0.395316 0.989483 0.533253 0.439207 0.717778
0.579765 0.408417 0.014150 0.748942 0.445235 0.647672 0.030324
0.806149 0.387466 0.568379 0.055411 0.034307 0.774659 0.792311
0.036516 0.539584 0.329342 0.429613 0.020708 0.413732 0.563161
0.948708 0.873097 0.254906 0.717512 0.399924 0.650222 0.706995
0.933176 0.089430 0.424774 0.512941 0.497847 0.438924 0.261883
0.943081 0.086596 0.292207 0.749230 0.474063 0.860587 0.804641
0.508369 0.635246 0.596952 0.544885 0.174830 0.926294 0.974499
0.195538 0.340026 0.537660 0.144246 0.213122 0.792566 0.861759
0.613046 0.442789 0.568754 0.546222 0.532218 0.993528 0.059163
0.030065 0.432452 0.321047 0.973147 0.519048 0.613254 0.722377
0.993110 0.473841 0.527017 0.501480 0.109087 0.123969 0.046365
0.283917 0.050263 0.020864 0.479455 0.390289 0.558524 0.623701
0.603411 0.351090 0.485460 0.216457 0.793879 0.054214 0.762679
0.326097 0.047742 0.821842 0.356162 0.480193 0.142889 0.329309
0.999241 0.756143 0.051685 0.992352 0.229984 0.578702 0.493831
0.339071 0.702672 0.540197 0.622988 0.752935 0.561060 0.102443
0.143224 0.119584 0.726144 0.746635 0.470674 0.211604 0.963092
0.264553 0.265818 0.725771 0.590649 0.313560 0.547613 0.946811
0.793753 0.690502 0.276120 0.792995 0.446645 0.327805 0.785346
0.676628 0.906508 0.279178 0.015699 0.609179 0.819374 0.638687
0.362115 0.380434 0.741130 0.505339 0.500019 0.467274 0.251974
0.970693 0.678878 0.215066 0.235245 0.944697 0.940837 0.825895
0.258257 0.488450 0.772706 0.052010 0.178952 0.048826 0.845005
0.625596 0.376631 0.630351 0.302225 0.283138 0.909529 0.317924
0.892318 0.728903 0.956611 0.254432 0.109337 0.697741 0.759771
0.609356 0.165015 0.011745 0.580048 0.843894 0.226811 0.815294
0.788590 0.167648 0.641188 0.046847 0.656098 0.413894 0.098858
0.835050 0.462720 0.943863 0.460646 0.839351 0.574214 0.762871
0.122489 0.483742 0.080795 0.014807 0.212645 0.037406 0.269239
0.321982 0.735147 0.029011 0.931338 0.900163 0.040756 0.511386
0.744056 0.267567 0.326680 0.532647 0.435216 0.967868 0.579494
0.091314 0.381762 0.678351 0.926364 0.844482 0.622214 0.387011
0.683833 0.196428 0.149882 0.806322 0.680170 0.230677 0.821129
0.892815 0.268084 0.090368 0.214797 0.003231 0.119379 0.146135
0.903394 0.160135 0.657522 0.647450 0.427702 0.984202 0.180096
0.862918 0.952070 0.759590 0.954232 0.333832 0.437942 0.880596
0.178314 0.060156 0.267607 0.862147 0.256583 0.417489 0.668469
0.936754 0.648167 0.489597 0.829569 0.916250 0.579965 0.044366
0.919481 0.699344 0.190501 0.822875 0.859479 0.848023 0.470325
0.287181 0.832225 0.650421 0.150099 0.784295 0.410011 0.104331
0.118126 0.847953 0.984927 0.296440 0.908109 0.252535 0.158587
0.164692 0.670024 0.827056 0.101446 0.318191 0.316653 0.931014
0.234441 0.896618 0.975380 0.153923 0.595963 0.165882 0.976798
0.455442 0.013905 0.447123 0.742623 0.846130 0.097544 0.892721
0.630424 0.507555 0.997052 0.748551 0.355508 0.981980 0.044991
0.263617 0.234514 0.203578 0.428309 0.904539 0.030634 0.529754
0.222729 0.347287 0.460768 0.457171 0.243905 0.436149 0.611093
0.839868 0.602030 0.587891 0.295309 0.615935 0.035014 0.037932
0.462065 0.132558 0.930653 0.092489 0.640113 0.927706 0.841040
0.995620 0.909686 0.886031 0.259237 0.144200 0.089609 0.687546
0.048739 0.120243 0.217300 0.271468 0.467529 0.678068 0.728638
0.711434 0.114216 0.339732 0.551302 0.716247 0.927623 0.846611
0.332182 0.962637 0.884543 0.794247 0.095194 0.815197 0.886736
0.735307 0.742903 0.727776 0.730928 0.652588 0.613807 0.990165
0.796788 0.703416 0.677710 0.845527 0.823659 0.895010 0.116995
0.291188 0.573077 0.845633 0.002623 0.687294 0.185365 0.553925
0.403541 0.112988 0.400536 0.735723 0.075625 0.285080 0.529970
0.170819 0.100276 0.416706 0.906126 0.843179 0.144482 0.637054
0.495767 0.758290 0.627219 0.292555 0.461706 0.304929 0.138082
0.285365 0.199938 0.255076 0.576553 0.773016 0.100709 0.579176
0.460309 0.286074 0.133100 0.863850 0.399062 0.533636 0.599573
0.474687 0.818716 0.129542 0.645506 0.918992 0.546248 0.551633
0.762171 0.690731 0.188687 0.257939 0.449020 0.815905 0.550494
0.910726 0.120834 0.688576 0.196091 0.320772 0.943652 0.772644
0.093788 0.044362 0.351819 0.554097 0.330436 0.484919 0.417947
0.729499 0.018556 0.017520 0.204186 0.837272 0.147062 0.849692
0.756264 0.693311 0.401325 0.518436 0.384041 0.590012 0.776374
0.833062 0.405917 0.326868 0.743788 0.526751 0.015444 0.939879
0.847523 0.959096 0.712522 0.941311 0.003458 0.064342 0.495408
0.333894 0.549261 0.913355 0.063393 0.567817 0.930875 0.267578
0.405089 0.077937 0.117271 0.161353 0.771248 0.518596 0.679788
0.155289 0.108608 0.456162 0.988351 0.514525 0.783030 0.732138
0.041276 0.798474 0.672017 0.888799 0.757571 0.384539 0.830110
0.761029 0.448881 0.325518 0.094923 0.998142 0.238873 0.158316
0.565959 0.169748 0.425894 0.971047 0.247685 0.543165 0.132400
0.018933 0.061761 0.812189 0.174222 0.170368 0.268351 0.162572
0.684893 0.051382 0.894711 0.726169 0.849856 0.566728 0.614968
0.607427 0.951267 0.445079 0.368455 0.400148 0.770597 0.463378
0.398290 0.009470 0.621694 0.964248 0.179218 0.047588 0.935296
0.426904 0.590753 0.067696 0.445836 0.652514 0.879885 0.620058
0.822882 0.148236 0.782631 0.507775 0.199617 0.677342 0.233944
0.049473 0.244069 0.848912 0.656900 0.195336 0.293991 0.025355
0.595484 0.064588 0.488733 0.993774 0.074058 0.110427 0.958022
0.253276 0.158015 0.893318 0.680180 0.748768 0.961014 0.126016
0.401282 0.840899 0.746075 0.224164 0.989134 0.528705 0.731938
0.188752 0.206047 0.965882 0.238225 0.450117 0.814794 0.895125
0.645453 0.108785 0.920480 0.240937 0.173373 0.409213 0.234711
0.247431 0.519640 0.192734 0.500707 0.677655 0.086052 0.180886
0.426423 0.047066 0.306902 0.827705 0.887965 0.052977 0.051869
0.877099 0.581682 0.783807 0.065851 0.787729 0.749690 0.304075
0.237846 0.564484 0.199200 0.883299 0.673269 0.119679 0.124236
0.846642 0.528892 0.358948 0.094073 0.048532 0.551681 0.594779
0.726187 0.637733 0.775665 0.152610 0.684799 0.082568 0.980315
0.572763 0.135545 0.032184 0.449862 0.717227 0.815991 0.515713
0.504956 0.565681 0.819788 0.742802 0.130165 0.018988 0.626101
0.803434 0.138667 0.750337 0.650077 0.667559 0.109285 0.744149
0.716091 0.660966 0.338929 0.442278 0.298698 0.114594 0.594888
0.983497 0.197162 0.575203 0.556260 0.332706 0.607387 0.006122
0.049933 0.423378 0.521834 0.554889 0.989059 0.341622 0.297691
0.119224 0.360610 0.923792 0.922658 0.499278 0.674129 0.572735
0.166837 0.783413 0.316884 0.882928 0.444379 0.655813 0.325206
0.743078 0.770407 0.920094 0.726575 0.967568 0.495297 0.282835
0.300275 0.102683 0.288957 0.350207 0.526061 0.810791 0.905096
0.515120 0.152413 0.202787 0.634344 0.513024 0.126579 0.557002
0.012301 0.800708 0.129737 0.179138 0.584121 0.446622 0.062067
0.028500 0.102434 0.387273 0.771578 0.872841 0.307366 0.498153
0.840409 0.802663 0.780987 0.140684 0.905346 0.069944 0.490891
0.431407 0.880735 0.395988 0.946527 0.033148 0.598775 0.580872
0.546172 0.725354 0.137874 0.558473 0.526062 0.267611 0.737611
0.110183 0.714233 0.799678 0.138684 0.816667 0.186951 0.910262
0.689509 0.494317 0.408414 0.529918 0.296980 0.189401 0.670602
0.202326 0.259345 0.161494 0.633734 0.140080 0.557481 0.580261
0.173228 0.156257 0.161133 0.719400 0.881611 0.299007 0.277873
0.407673 0.566618 0.015484 0.517856 0.280851 0.815162 0.656540
0.097518 0.002113 0.566801 0.787027 0.496430 0.975215 0.316945
0.793410 0.164617 0.987547 0.995737 0.423962 0.149041 0.629471
0.564042 0.706522 0.209732 0.737270 0.862779 0.370865 0.456670
0.744390 0.669871 0.734543 0.152062 0.236490 0.750027 0.669918
0.517341 0.565189 0.326458 0.614859 0.567302 0.893259 0.401886
0.063733 0.868474 0.718831 0.857143 0.033091 0.706378 0.852880
0.457052 0.855419 0.482350 0.021094 0.561941 0.692082 0.758364
0.424720 0.062947 0.215033 0.169109 0.732818 0.949576 0.321172
0.969308 0.699603 0.991090 0.486648 0.264793 0.317548 0.101507
0.832095 0.210806 0.503394 0.895828 0.079281 0.222225 0.752971
0.112371 0.928603 0.605850 0.569424 0.784022 0.088201 0.590518
0.345963 0.780283 0.348881 0.770682 0.843230 0.563915 0.939791
0.576048 0.513491 0.260963 0.545356 0.213094 0.252053 0.032004
0.477887 0.569600 0.133512 0.309982 0.780407 0.636905 0.205809
0.859687 0.859130 0.958780 0.972059 0.787733 0.564630 0.541482
0.571755 0.652831 0.132000 0.917717 0.433114 0.480881 0.688399
0.276344 0.044796 0.628191 0.852391 0.558287 0.889154 0.397747
0.771381 0.141207 0.429751 0.249267 0.710807 0.563263 0.559249
0.491214 0.200168 0.765058 0.350901 0.059298 0.723838 0.322960
0.847031 0.288468 0.864442 0.418785 0.941299 0.996442 0.336502
0.374413 0.477323 0.024902 0.650757 0.522119 0.653093 0.503148
0.080405 0.542247 0.900895 0.851786 0.683453 0.330647 0.101054
0.394260 0.893909 0.660302 0.885474 0.094077 0.425361 0.236375
0.153375 0.149199 0.559335 0.000406 0.437667 0.423777 0.419191
0.378966 0.420218 0.755693 0.753379 0.897541 0.780595 0.404136
0.419660 0.433687 0.907284 0.500065 0.975934 0.808179 0.351851
0.659387 0.138826 0.452905 0.053647 0.032735 0.113207 0.939121
0.126812 0.538568 0.175496 0.280188 0.687766 0.734831 0.280593
0.125433 0.158607 0.699784 0.504399 0.578825 0.455477 0.257778
0.476366 0.236071 0.661914 0.896026 0.669759 0.569198 0.396091
0.645693 0.377377 0.747942 0.305080 0.516203 0.200847 0.358727
0.548938 0.314054 0.297849 0.675750 0.852622 0.473345 0.955938
0.540389 0.208175 0.236531 0.665822 0.366783 0.936315 0.170221
0.945608 0.391792 0.427999 0.421975 0.627863 0.089914 0.318000
0.297622 0.659112 0.714091 0.943315 0.036489 0.462033 0.248395
0.552692 0.662880 0.607122 0.101630 0.976935 0.904971 0.777380
0.829557 0.378316 0.733318 0.369946 0.586491 0.969849 0.035767
0.953274 0.906164 0.205989 0.898882 0.297956 0.633988 0.320857
0.925819 0.723902 0.638857 0.223441 0.383013 0.352948 0.166755
0.419502 0.814982 0.415150 0.972194 0.477862 0.022273 0.073824
0.454797 0.927244 0.851204 0.284354 0.305560 0.584522 0.654299
0.892051 0.554371 0.690067 0.845325 0.460535 0.896055 0.744207
0.758491 0.530043 0.065064 0.684310 0.253945 0.703921 0.907750
0.636959 0.056869 0.074505 0.056461 0.871851 0.489656 0.028655
0.349713 0.511929 0.102479 0.804510 0.439173 0.953683 0.088864
0.744732 0.538205 0.743163 0.636783 0.092576 0.433230 0.482107
0.553111 0.329285 0.226314 0.311602 0.859329 0.291378 0.995912
0.113274 0.995298 0.903662 0.750232 0.052167 0.978167 0.806693
0.924018 0.467823 0.835348 0.273731 0.979752 0.937826 0.078241
0.418925 0.891509 0.167104 0.163657 0.429714 0.910267 0.800440
0.522290 0.343497 0.282547 0.075401 0.672782 0.508861 0.387003
0.532111 0.800239 0.382915 0.645385 0.795537 0.286577 0.395617
0.847705 0.264745 0.202310 0.771723 0.732568 0.037658 0.045454
0.712320 0.975484 0.123695 0.131244 0.866993 0.290799 0.294901
0.296707 0.201067 0.095341 0.818996 0.544564 0.377888 0.894397
0.217346 0.886749 0.281401 0.749457 0.686988 0.664316 0.394842
0.482525 0.950893 0.790458 0.330230 0.215638 0.992768 0.101953
0.948206 0.030426 0.147407 0.660526 0.005910 0.271102 0.791770
0.872903 0.561902 0.086671 0.169610 0.762968 0.182012 0.988606
0.307532 0.559900 0.883004 0.524878 0.446649 0.164405 0.274335
0.133637 0.828721 0.669177 0.616163 0.779615 0.459635 0.946393
0.995253 0.452404 0.048346 0.943459 0.482830 0.195753 0.603984
0.488740 0.466855 0.395754 0.361644 0.028757 0.482426 0.531254
0.791725 0.664438 0.519860 0.099258 0.224338 0.402864 0.624136
0.670987 0.567269 0.898471 0.804625 0.395990 0.567648 0.420787
0.175605 0.027284 0.367180 0.170857 0.479688 0.415526 0.114316
0.962518 0.611279 0.718300 0.451258 0.078135 0.114054 0.812902
0.106892 0.596480 0.344156 0.898617 0.260918 0.864016 0.997875
0.485257 0.266880 0.622011 0.156244 0.834149 0.520482 0.960868
0.230139 0.088130 0.381656 0.405744 0.115414 0.748836 0.576601
0.595102 0.164362 0.690917 0.557619 0.775641 0.409217 0.008877
0.853776 0.523271 0.821779 0.960668 0.119752 0.165934 0.859285
0.380670 0.029950 0.857159 0.865927 0.296830 0.479170 0.022170
0.130979 0.999652 0.983039 0.361119 0.087782 0.364695 0.766862
0.203196 0.113530 0.343464 0.798297 0.277892 0.034380 0.355916
0.053534 0.443597 0.364793 0.907310 0.966868 0.186572 0.867977
0.086620 0.352506 0.727262 0.467290 0.382457 0.584421 0.333217
0.679287 0.063591 0.355387 0.810266 0.063243 0.338426 0.171385
0.151025 0.703121 0.938247 0.354221 0.816651 0.281711 0.152518
0.094543 0.316091 0.508434 0.148077 0.759688 0.873228 0.055387
0.726557 0.059800 0.923364 0.813177 0.412306 0.650626 0.280467
0.794763 0.235047 0.613683 0.474050 0.298639 0.969070 0.284316
0.361881 0.307496 0.455701 0.512906 0.010617 0.393948 0.867127
0.827268 0.675659 0.019645 0.921812 0.991751 0.528079 0.069889
0.751439 0.401306 0.125275 0.477996 0.461106 0.048639 0.291173
0.873412 0.699265 0.571639 0.668175 0.934312 0.185323 0.142225
0.232951 0.154393 0.426541 0.594832 0.461890 0.882242 0.107738
